id_componente,nivel,tipo_componente,codigo,nome,departamento,codigo_antigo,ch_total,cr_total,ch_aula,ch_laboratorio,ch_estagio,ch_dedicada_docente,ch_ead,equivalencia,pre_requisito,co_requisito,ementa,bibliografia,curso,ativo,num_unidades,tem_orientador,aceita_subturma,permite_horario_flexivel,permite_horario_docente_flexivel,conteudo_variavel,eminentemente_pratica
"25880","G","MODULO","ZOOTS0009.2","CIÊNCIAS DA SAÚDE ANIMAL","DZOS","","120","8","36","16","0","0","0","( ( 21979 ) E ( 21981 ) E ( 21977 ) E ( 14145 ) E ( 21973 ) E ( 15130 ) E ( 13083 ) ) OU ( ( 21979 ) E ( 21981 ) E ( 21977 ) E ( 14145 ) E ( 21973 ) E ( 15130 ) E ( 13083 ) ) ","( ( 25738 ) ) ",,"Evolução do conhecimento em microbiologia. Morfologia, citologia, biologia, nutrição, reprodução e composição química de bactérias e fungos. Crescimento microbiano. Genética microbiana. Classificação dos microrganismos. Introdução à imunologia. Células e tecidos do sistema imune. Fisiologia das respostas imunes nas infecções. Imunodeficiência. Microbiologia da carne. Microbiologia do leite. Microbiologia do ovo. Microbiologia do rúmen. Importância e objetivo do estudo dos parasitas. Doenças causadas por protozoários, helmintos e artrópodes. Interação do agente hospedeiro e meio ambiente. Higiene das instalações, da água e do ar. Desinfecção e esterilização. Profilaxia das principais doenças infecciosas dos animais. Principais zoonoses. Antibióticos e quimioterápicos. Legislação Sanitária. Organização celular e membranas. Termorregulação. Fisiologia do stress. Fisiologia do sistema muscular. Fisiologia do sistema nervoso. Fisiologia e anatomia do aparelho digestório. Fisiologia da lactação. Fisiologia da reprodução. Órgãos reprodutores masculinos e femininos. Glândula mamária e sistema urinário. ",,,"t","3","f","f","f","f","f","f"
"25881","G","MODULO","ZOOTS0009.3","PRODUÇÃO DE ANIMAIS SILVESTRES","DZOS","","120","8","36","16","0","0","0","( ( 21974 ) E ( 21996 ) E ( 22003 ) E ( 22005 ) E ( 16075 ) E ( 14145 ) E ( 21977 ) E ( 21973 ) ) OU ( ( 21974 ) E ( 21996 ) E ( 22003 ) E ( 22005 ) E ( 16075 ) E ( 14145 ) E ( 21977 ) E ( 21973 ) ) ","( ( 25738 ) ) ",,"Classificação, morfologia e fisiologia da Apis Mellifera L. Castas sociais e suas funções.  Habitação das abelhas. Indumentária e implementos apícolas. Localização e instalação do apiário. Povoamento, manipulação e manejo do apiário. Enxameação e sanidade apícola.  Flora apícola e colheita do mel.  Produtos das abelhas.  Produção de rainha e melhoramento genético.  Noções de meliponicultura. Recursos faunísticos e florísticos do Brasil. Criação e manejo das classes mammalia, reptilia e aves. Histórico da ranicultura. Espécies e morfologia de rãs. Instalações. Manejo produtivo e reprodutivo. Manejo alimentar e sanitário. Técnicas de abate. Técnicas de produção de alimentos vivos. Produtos e subprodutos da ranicultura. Classificação das raças de coelhos. Manejo alimentar e sanitário. Manejo produtivo e reprodutivo. Normas de alimentação e exigências nutricionais. Instalações. Produtos e subprodutos da cunicultura. Evolução de rebanho. ",,,"t","3","f","f","f","f","f","f"
"25882","G","MODULO","ZOOTS0009.4","TECNOLOGIA PARA MELHORIAS DA PRODUÇÃO ANIMAL","DZOS","","150","10","54","24","0","0","0","( ( 21983 ) E ( 15224 ) E ( 21986 ) E ( 21990 ) E ( 22018 ) E ( 12941 ) E ( 21973 ) E ( 21977 ) E ( 14145 ) E ( 13083 ) ) OU ( ( 21983 ) E ( 15224 ) E ( 21986 ) E ( 21990 ) E ( 22018 ) E ( 12941 ) E ( 21973 ) E ( 21977 ) E ( 14145 ) E ( 13083 ) ) ","( ( 25738 ) ) ",,"Anatomia e fisiologia do aparelho reprodutor masculino. Anatomia e fisiologia do aparelho reprodutor feminino. Endocrinologia (hormônios envolvidos na reprodução animal). Fecundação, Gestação e Parto. Estacionalidade reprodutiva nas espécies. Ciclo estral, Cio e perfil hormonal. Eficiência reprodutiva das espécies de interesse zootécnico. Noções de inseminação artificial em bovinos, ovinos, caprinos e suínos. Sincronização do estro nas espécies de interesse zootécnico. Noções de transferência de embriões nas espécies de interesse zootécnico. Mendelismo: herança monogênica e princípios da distribuição independente; interações alélicas e não-alélicas; polialelia. Ligação gênica: ligação, permuta e recombinação; mapas genéticos. Mecanismo de determinação do sexo. Herança extracromossômica: DNA de organelas. Herança poligênica. Genética de populações. Evolução: mecanismos evolutivos. Bases moleculares da hereditariedade: natureza molecular do material genético; código genético e conceito de gene; expressão e regulação do gene. Mutação. Genética de microrganismos: mecanismos de recombinação em bactérias e fungos. Genética de populações: constituição genética da população, mudanças nas frequências gênicas. Genética quantitativa. Parâmetros genéticos. Seleção: resposta a seleção e tipos de seleção. Consanguinidade e cruzamento. Métodos de seleção de mais de uma característica. Melhoramento genético das espécies domésticas: aves, suínos, bovinos de leite, bovinos de corte, caprinos, ovinos. Melhoramento de outras espécies de interesse zootécnico, Seleção assistida por marcadores, Conservação genética. Avaliação genética e Uso de programas de computação para análise de dados. Análise cromossômica aplicada ao melhoramento animal. Doenças monogênicas em animais domésticos. O uso dos marcadores genômicos em melhoramento animal. Legislação ambiental específica sobre o tema. O estudo da expressão gênica aplicada à produção animal. Animais transgênicos e clonagem animal. Associaçã",,,"t","3","f","f","f","f","f","f"
"25883","G","MODULO","ZOOTS0009.5","HABILIDADES E ATITUDES EM ZOOTECNIA I","DZOS","","120","8","40","80","0","0","0","( ( 15166 ) E ( 15244 ) E ( 15104 ) E ( 21979 ) E ( 21985 ) E ( 21974 ) E ( 22005 ) E ( 22003 ) E ( 21983 ) ) OU ( ( 15166 ) E ( 15244 ) E ( 15104 ) E ( 21979 ) E ( 21981 ) E ( 21974 ) E ( 22005 ) E ( 22003 ) E ( 21983 ) ) ","( ( 25738 ) ) ",,"Funcionamento e utilização de máquinas e motores agrícolas. Levantamento topográfico. Realizar curvas de nível. Manejo de pastagens nativas e cultivadas. Técnicas de ensilagem, fenação e amonização. Registro genealógico. Desenho técnico. Microbiologia. Morfologia e anatomia vegetal. Botânica. Julgamento em pista. Adubação e conservação do solo. Levantamento de parasitas. Técnicas de higiene e profilaxia. Manejo de animais silvestres (sanitário, alimentar, reprodutivo e produtivo). Técnicas de reprodução animal. Seleção genética. Biotecnologia animal.",,,"t","3","f","f","f","f","f","f"
"24537","G","DISCIPLINA","ZOOTS0010","FISIOLOGIA DA DIGESTAO E LACTACAO","DZOS","","30","2","30","0","0","0","0",,"( ( 24641 ) ) ",,"Considerações anátomo fisiológicas do sistema digestivo dos ruminantes e monogástricos. Digestão nos Monogástricos: princípios gerais da função gastrintestinal (motilidade, controle nervoso e circulação sanguínea), transporte e mistura do alimento no trato digestivo, funções secretoras, digestão e absorção no tudo gastrintestinal. Digestão nos Ruminantes: estrutura do aparelho digestivo, eructação, ruminação, Rúmen-retículo, omaso e abomaso, hormônios do aparelho digestivo. Teorias da regulação do consumo. Anatomia, histologia e citologia da glândula mamária; Desenvolvimento da Glândula mamária; Mamogênese e Controle hormonal; Lactogênese; Galactogênese e Curva de Lactação; Controle nervoso da lactação; Fatores de variação da produção e da composição do leite. Efeito da alimentação e de fármacos na quantidade e composição do leite. Fisiologia da ordenha. Mecanismo de defesa da glândula mamária. ",,,"t","3","f","f","f","f","f","f"
"24538","G","DISCIPLINA","ZOOTS0011","CIÊNCIAS DO SOLO II: QUIMICA E FERTILIDADE DO SOLO","DZOS","","60","4","30","30","0","0","0",,,,"Colóides inorgânicos e orgânicos do solo. Troca iônica. Reação do solo. Solos afetados por sais. Matéria orgânica do solo. Elementos essenciais. Macronutrientes no solo e na planta. Micronutrientes no solo e na planta. Elementos tóxicos. Amostragem do solo. Análise do tecido vegetal. Avaliação das necessidades nutricionais. Classificação de adubos e corretivos. Misturas de adubos. Adubos e adubação mineral e orgânica. Correção do solo. Adubação de culturas regionais.",,,"t","3","f","f","f","f","f","f"
"24539","G","DISCIPLINA","ZOOTS0012","PARASITOLOGIA, HIGIENE E PROFILAXIA ANIMAL","DZOS","","60","4","30","30","0","0","0",,,,"Importância e objetivo do estudo dos parasitas. Doenças causadas por protozoários, helmintos e arthrópodes. Fatores ambientais como determinantes de doenças. Interação do agente hospedeiro e meio ambiente nas doenças transmissíveis. Higiene das instalações, da água e do ar. Desinfecção e esterilização. Profilaxia das principais doenças infecciosas dos animais economicamente exploráveis. Principais zoonoses. Antibióticos e quimioterápicos. Legislação Sanitária.",,,"t","3","f","f","f","f","f","f"
"24540","G","DISCIPLINA","ZOOTS0013","ALIMENTOS E ALIMENTAÇÃO","DZOS","","60","4","30","30","0","0","0",,"( ( 24533 ) ) ",,"Diferenças anatômicas e fisiológicas entre ruminantes e monogástricos. Classificação dos alimentos. Água como nutriente. Legislação sobre o uso de alimentos. Identificação e utilização dos principais alimentos. Identificação e uso de subprodutos. Fontes de vitaminas e minerais. Forrageiras lenhosas. Forragens conservadas. Aditivos. Uréia na alimentação animal. Sistemas de alimentação.",,,"t","3","f","f","f","f","f","f"
"25884","G","BLOCO","ZOOTS0014","II BLOCO DE ZOOTECNIA","DZOS","","690","46","690","0","0","0","0",,"( ( 25877 ) ) ",,,,"ZOOTECNIA","t","3","f","f","f","f","f","f"
"25885","G","MODULO","ZOOTS0014.0","CIÊNCIA DO BEM ESTAR ANIMAL","DZOS","","90","6","27","12","0","0","0","( ( 21987 ) E ( 15973 ) E ( 15971 ) E ( 16075 ) E ( 14145 ) E ( 15165 ) E ( 13083 ) E ( 12766 ) ) OU ( ( 21987 ) E ( 15973 ) E ( 15971 ) E ( 16075 ) E ( 14145 ) E ( 15165 ) E ( 13083 ) E ( 12766 ) ) ","( ( 25877 ) ) ",,"Conceito de bem-estar animal. Legislação.  Etologia. Comportamento inato e aprendido. Comportamento social e reprodutivo. Territorialidade. Medidas, parâmetros fisiológicos e comportamentais. Estresse, dor, depressão e saúde. Avaliação e medida de bem estar animal. Meio ambiente e bem-estar animal. Animais de companhia. Criação em cativeiro, tipos de gaiolas ou jaulas. Animais de laboratório. Zoológicos. Princípios éticos na criação animal. Noções de contenção animal. Transporte. Criação e abate de animais para alimentação. Abate humanitário. Eutanásia. Estudo da sociabilidade animal no meio criatório. Comportamento. Competição entre animais. Necessidade e luta por espaço físico. Delimitação de território. Evolução genética. Dominância. Comportamento sexual e reprodutivo. Etograma. Fatores e elementos climáticos. Processos de ambientação. Mecanismos de termorregulação. Atributos anatomo-fisiológicos de adaptação das diferentes espécies de animais nos trópicos. Efeito do ambiente sobre a produção, reprodução e sanidade animal. Medidas de adaptabilidade. Reações dos animais aos elementos do clima. Técnicas de manejo e princípios de conforto térmico aplicado às instalações zootécnicas. ",,,"t","3","f","f","f","f","f","f"
"25886","G","MODULO","ZOOTS0014.1","DESENVOLVIMENTO CRÍTICO DA CIÊNCIA ANIMAL","DZOS","","90","6","27","12","0","0","0","( ( 21975 ) E ( 13385 ) E ( 13375 ) E ( 12364 ) ) OU ( ( 21975 ) E ( 13385 ) E ( 13375 ) E ( 12364 ) ) ","( ( 25877 ) ) ",,"A pesquisa e suas classificações. As etapas da pesquisa. Revisão de literatura  Pesquisa Bibliográfica. Leitura, fichamento, resumo, citações e referência.  Projeto de Pesquisa. Estrutura das apresentações de trabalhos acadêmicos. Aspectos exteriores da apresentação dos trabalhos acadêmicos. Publicação e divulgação dos resultados de pesquisa. Apresentação oral de um projeto de pesquisa e um trabalho científico. Elementos de experimentação. Modelos experimentais. Testes de significância. Relatórios de pesquisa. A natureza da estatística. Coleta, apuração e apresentação tabular e gráfico dos dados. Séries estatísticas. Medidas de tendência Central. Noções básicas sobre cálculos das probabilidades. Distribuição, amostragem, correlação e regressão. Testes de hipóteses e séries temporais. ",,,"t","5","f","f","f","f","f","f"
"25887","G","MODULO","ZOOTS0014.2","PRODUÇÃO DE PESCADOS","DZOS","","120","8","36","16","0","0","0","( ( 22002 ) E ( 21997 ) E ( 15954 ) E ( 14145 ) E ( 21979 ) E ( 21973 ) E ( 13083 ) E ( 15130 ) ) OU ( ( 22002 ) E ( 21997 ) E ( 15954 ) E ( 14145 ) E ( 21979 ) E ( 21973 ) E ( 13083 ) E ( 15130 ) ) ","( ( 25877 ) ) ",,"Noções de anatomia, fisiologia e classificação de peixes. Espécies nativas e exóticas próprias para a piscicultura. Limnologia. Calagem e adubação de tanques e viveiros. Manejo alimentar e sanitário de peixes. Técnicas de reprodução induzida e larvicultura. Técnicas de manejo em piscicultura. Projeto para implantação de piscicultura. Criação de peixes ornamentais. Criação de peixes marinhos. Importância socioeconômica da carcinocultura. Classificação zoológica. Aspectos anatômicos e fisiológicos. Manejo. Sistemas de criação. Alimentação e nutrição. Instalações. Principais doenças e manejo sanitário. Manejo reprodutivo. Melhoramento genético. Planejamento e administração da carcinocultura. Princípios gerais para produção de organismos aquáticos. Condições fundamentais na produção de organismos aquáticos. Alimentação: natural e artificial. Utilização de mananciais de água. Sistemas criatórios. Controle de predadores e invasores. Sistemas de produção. ",,,"t","5","f","f","f","f","f","f"
"25888","G","MODULO","ZOOTS0014.3","TECNOLOGIAS DE PRODUÇÃO E CONSERVAÇÃO DE FORRAGENS","DZOS","","120","8","36","16","0","0","0","( ( 15932 ) E ( 21985 ) E ( 22013 ) E ( 14169 ) E ( 15195 ) E ( 21979 ) E ( 13083 ) ) OU ( ( 15932 ) E ( 21985 ) E ( 22013 ) E ( 14169 ) E ( 15195 ) E ( 21979 ) E ( 13083 ) ) ","( ( 25877 ) ) ",,"Morfologia e estudo das principais espécies forrageiras tropicais. Ecologia e fisiologia aplicada ao manejo das pastagens e forrageiras para corte. Formação e recuperação de pastagens. Consórcio leguminosa e gramínea (manejo e sua importância para solo e planta). Manejo com banco de proteínas. Sistemas de pastejo e cálculo de divisão de piquetes. Calagem e adubação nas pastagens. Uso do fogo nas pastagens e suas consequências. Pragas nas pastagens (forrageiras resistentes e seu controle). Importância das pastagens nativas. Relação solo-planta-animal. Características das forragens nativas. Fisiologia das plantas forrageiras nativas. Curva de crescimento. Ecologia, avaliação, melhoramento e manejo de pastagens nativas. Implantação, recuperação e renovação, adubação, manejo e tratos culturais dos principais gêneros de forrageiras cultivadas. Produção estacional das plantas forrageiras, Fatores ambientais e culturais afetando o rendimento e a qualidade de forrageiras. Capacidade de suporte, irrigação e adubação das plantas forrageiras. Avaliação das características e potencialidades das plantas para conservação de forragem. Implantação e Manejo agronômico das principais culturas forrageiras utilizadas em conservação de forragem. Dimensionamento de cultura forrageira e do rebanho. Avaliação das características e potencial das plantas para silagem. Processo fermentativo na ensilagem. Fatores que interferem no processo de fermentação. Uso de aditivos na ensilagem. Silos: tipos e dimensionamento. Valor nutritivo das silagens. Potencial das plantas para fenação: características e produtividade. Fatores que interferem no processo de fenação. Corte, coleta, enfardamento e armazenamento dos fenos. Máquina para ensilagem e fenação. ",,,"t","3","f","f","f","f","f","f"
"25889","G","MODULO","ZOOTS0014.4","CIÊNCIAS DA NUTRIÇÃO ANIMAL I","DZOS","","150","10","54","24","0","0","0","( ( 21978 ) E ( 21980 ) E ( 21982 ) E ( 21994 ) E ( 14615 ) E ( 21973 ) E ( 21977 ) E ( 14145 ) E ( 12941 ) E ( 13083 ) E ( 21979 ) ) OU ( ( 21978 ) E ( 21978 ) E ( 21982 ) E ( 21994 ) E ( 14615 ) E ( 21973 ) E ( 21977 ) E ( 14145 ) E ( 12941 ) E ( 13083 ) E ( 21979 ) ) ","( ( 25877 ) ) ",,"Estudo da composição química dos alimentos. Colheita e preparo de amostras para análise bromatológica. Principais técnicas de análises laboratoriais na determinação da composição química bromatológica dos alimentos; Métodos in vitro, in vivo e in situ usados na avaliação de alimentos. Diferenças anatômicas e fisiológicas entre ruminantes e monogástricos. Classificação dos alimentos. Água como nutriente. Legislação sobre o uso de alimentos. Identificação e utilização dos principais alimentos. Identificação e uso de subprodutos. Fontes de vitaminas e minerais. Forrageiras lenhosas. Forragens conservadas. Aditivos. Ureia na alimentação animal. Sistemas de alimentação. Aspectos anatômicos e fisiológicos do trato gastrintestinal de monogástricos. Metabolismo de água, energia, carboidratos, lipídeos, proteínas, minerais e vitaminas. Inter-relação entre nutrientes. Distúrbios metabólicos e nutricionais. Determinação das exigências nutricionais. Programas de alimentação para altos níveis de produção. Aspectos econômicos e ambientais sobre a nutrição dos animais criados no Nordeste. Legislação sobre Direitos Humanos.Importância e tendências da alimentação dos carnívoros domésticos. Princípios em que se baseia: digestão, absorção e metabolismo das principais frações nutritivas dos alimentos. Necessidades nutricionais. Avaliação dos alimentos para carnívoros domésticos: limites técnicos e éticos; fatores que fazem variar a qualidade dos mesmos relativos ao aproveitamento pelo animal. Comportamento alimentar. A adequação das dietas aos diferentes estados fisiológicos e a patologias específicas. Estudo crítico das normas e legislação de fabricação e comercialização de rações para Cães e Gatos. ",,,"t","3","f","f","f","f","f","f"
"25890","G","MODULO","ZOOTS0014.5","HABILIDADES E ATITUDES EM ZOOTECNIA II","DZOS","","120","8","40","80","0","0","0","( ( 15971 ) E ( 21975 ) E ( 22002 ) E ( 21997 ) E ( 15954 ) E ( 15932 ) E ( 22013 ) E ( 21978 ) E ( 21980 ) ) OU ( ( 15971 ) E ( 21975 ) E ( 22002 ) E ( 21997 ) E ( 15954 ) E ( 15932 ) E ( 22013 ) E ( 21978 ) E ( 21980 ) ) ","( ( 25877 ) ) ",,"Técnicas de conforto animal. Medições climatológica. Manejo de estação meteorológica. Análise estatística. Escrita científica. Métodos de processamento de pescados. Técnicas de manejo de pastagens nativa e cultivadas. Técnicas de conservação de forragens. Amonização. Identificação de alimentos. Técnicas de manejo nutricional, sanitário, reprodutivo e produtivo dos animais (peixes, camarões).",,,"t","5","f","f","f","f","f","f"
"24542","G","DISCIPLINA","ZOOTS0015","PASTAGENS E PLANTAS FORRAGEIRAS","DZOS","","60","4","30","30","0","0","0",,"( ( 24534 ) ) ",,"Morfologia e estudo das principais espécies forrageiras tropicais. Ecologia e fisiologia aplicada ao manejo das pastagens e forrageiras para corte. Formação e recuperação de pastagens. Consórcio leguminosa e gramínea (manejo e sua importância para solo e planta). Manejo com banco de proteínas. Sistemas de pastejo e cálculo de divisão de piquetes. Calagem e adubação nas pastagens. Uso do fogo nas pastagens e suas conseqüências. Técnica de conservação de forragens (silagem e fenação). Pragas nas pastagens (forrageiras resistentes e seu controle).",,,"t","3","f","f","f","f","f","f"
"24543","G","DISCIPLINA","ZOOTS0016","CIÊNCIAS D SOLO III: MANEJO E CONSERVAÇÃO DO SOLO E DA ÁGUA","DZOS","","60","4","30","30","0","0","0",,"( ( 24645 ) ) ",,"Revisão sobre o sistema brasileiro de classificação de solos. Erosão do solo. Considerações sobre a ocorrência da erosão. A erosão e seus efeitos. Fatores que influem: precipitação fluvial, vento, topografia, cobertura vegetal, características e propriedades do solo. Efeitos do manejo do solo. Efeito da declividade e do comprimento da rampa. Mecanismos de erosão: erosão geológica; erosão acelerada. Formas e características de erosão hídrica. Erosão eólica. Cálculo de enxurrada. Práticas conservacionistas. Princípios básicos de conservação. De caráter mecânico. De caráter vegetativo. De caráter edáfico. Aptidão agrícola das terras. Levantamento e planejamento conservacionistas.",,,"t","3","f","f","f","f","f","f"
"24544","G","DISCIPLINA","ZOOTS0017","NUTRIÇÃO DE MONOGÁSTRICO","DZOS","","90","6","30","60","0","0","0",,"( ( 24649 ) ) ",,"Aspectos anatômicos e fisiológicos do trato gastrintestinal de monogástricos. Metabolismo de água, energia, carboidratos, lipídeos, proteínas, minerais e vitaminas. Inter-relação entre nutrientes. Distúrbios metabólicos e nutricionais. Determinação das exigências nutricionais. Programas de alimentação para altos níveis de produção. Aspectos econômicos e ambientais sobre a nutrição dos animais criados no Nordeste.",,,"t","3","f","f","f","f","f","f"
"24545","G","DISCIPLINA","ZOOTS0018","REPRODUÇÃO ANIMAL","DZOS","","60","4","30","30","0","0","0",,"( ( 24641 ) ) ",,"Importância da reprodução animal na área da Zootecnia. Anatomia e fisiologia do aparelho reprodutor masculino. Anatomia e fisiologia do aparelho reprodutor feminino. Endocrinologia (hormônios envolvidos na reprodução animal). Fecundação, Gestação e Parto. Estacionalidade reprodutiva nas espécies. Ciclo estral, Cio e perfil hormonal. Eficiência reprodutiva das espécies de interesse zootécnico. Fisiopatologia da Reprodução de Machos e Fêmeas. Noções de inseminação artificial em bovinos, ovinos, caprinos e suínos. Sincronização do estro nas espécies de interesse zootécnico. Noções de transferência de embriões nas espécies de interesse zootécnico.",,,"t","3","f","f","f","f","f","f"
"24546","G","DISCIPLINA","ZOOTS0019","ECONOMIA E DESENVOLVIMENTO RURAL","DZOS","","60","4","45","15","0","0","0",,,,"A economia como ciência. A atividade econômica. Os fatores de produção. Fronteira de possibilidade de produção. O sistemas econômico. O funcionamento da economia capitalista e o papel da agricultura. A teoria do comportamento do consumidor e a demanda. Teoria da firma e oferta. A demanda e oferta dos produtos agrícolas. Equilíbrio de mercado. Estruturas de mercado. Aspectos da intervenção do estado na agricultura. Agricultura e desenvolvimento. As políticas de desenvolvimento rural. As transformações no meio rural brasileiro. Os desafios do desenvolvimento rural sustentável.",,,"t","3","f","f","f","f","f","f"
"25891","G","BLOCO","ZOOTS0020","III BLOCO DE ZOOTECNIA","DZOS","","750","50","750","0","0","0","0",,"( ( 25884 ) ) ",,,,"ZOOTECNIA","t","3","f","f","f","f","f","f"
"25892","G","MODULO","ZOOTS0020.0","CIÊNCIAS DA NUTRIÇÃO ANIMAL II","DZOS","","150","10","54","24","0","0","0","( ( 21984 ) E ( 22001 ) E ( 22008 ) E ( 21978 ) E ( 14615 ) E ( 21973 ) E ( 21977 ) E ( 14145 ) E ( 12941 ) E ( 13083 ) E ( 21979 ) ) OU ( ( 21984 ) E ( 22001 ) E ( 22008 ) E ( 21978 ) E ( 14615 ) E ( 21973 ) E ( 21977 ) E ( 14145 ) E ( 12941 ) E ( 13083 ) E ( 21979 ) ) ","( ( 25884 ) ) ",,"Considerações anátomo-fisiológicas do sistema digestivo dos ruminantes e monogástricos. Digestão nos Monogástricos: princípios gerais da função gastrintestinal (motilidade, controle nervoso e circulação sanguínea), transporte e mistura do alimento no trato digestivo, funções secretoras, digestão e absorção no tudo gastrintestinal. Digestão nos Ruminantes: estrutura do aparelho digestivo, eructação, ruminação, Rúmen-retículo, omaso e abomaso, hormônios do aparelho digestivo. Teorias da regulação do consumo. Anatomia, histologia e citologia da glândula mamária; Desenvolvimento da Glândula mamária; Mamogênese e Controle hormonal; Lactogênese; Galactogênese e Curva de Lactação; Controle nervoso da lactação. Fisiologia da ordenha. Mecanismo de defesa da glândula mamária. Microbiologia ruminal e intestinal. Mecanismos de regulação do consumo. Fermentação ruminal. Digestão e absorção dos nutrientes. Metabolismo das proteínas, carboidratos e lipídeos. Distúrbios metabólicos. Compostos secundários. Utilização de fontes nitrogenadas não proteicas. Mineralização. Manejo nutricional em sistemas de alimentação. Instalações, máquinas e equipamentos usados em fábrica de ração. Fluxograma de uma fábrica de ração. Controle da qualidade dos produtos. Estocagem e armazenamento. Limites no uso dos ingredientes. Granulometria e homogeneização. Aditivos. Micotoxinas. Uso de tabelas de composição e exigências nutricionais. Formulação e cálculo de rações, dietas totais, premix mineral e vitamínico. Uso de programas computacionais de formulação de rações. Legislação de direitos humanos.",,,"t","3","f","f","f","f","f","f"
"25893","G","MODULO","ZOOTS0020.1","PRODUÇÃO DE ANIMAIS NÃO RUMINANTES","DZOS","","120","8","36","16","0","0","0","( ( 21992 ) E ( 21991 ) E ( 22004 ) E ( 14145 ) E ( 21973 ) E ( 21977 ) E ( 21979 ) E ( 13083 ) E ( 15165 ) E ( 12941 ) E ( 16075 ) ) OU ( ( 21992 ) E ( 21991 ) E ( 22004 ) E ( 14145 ) E ( 21973 ) E ( 21977 ) E ( 21979 ) E ( 13083 ) E ( 15165 ) E ( 12941 ) E ( 16075 ) ) ","( ( 25884 ) ) ",,"Importância socioeconômica da suinocultura. Suinocultura em números. Sistemas de produção de suínos. Raças, linhagens. Índices Zootécnicos. Manejo da Produção. Manejo pré-abate. Manejo de dejetos. Nutrição. Biossegurança. Instalação de granjas suinícolas: condições climáticas, infraestrutura e construções. Planejamento e formação da criação.   Principais doenças. Importância econômica das aves. Raças e linhagens de maior importância econômica. Anatomia e fisiologia do aparelho reprodutivo, digestivo e respiratório. Instalação de granjas avícolas. Equipamentos. Criação de pintos. Criação comercial de frangos de corte e de galinhas poedeiras. Manejo produtivo. Embriologia. Práticas de incubação. Alimentação e nutrição de aves comerciais. Práticas profiláticas das principais doenças. Biossegurança. Planejamento da empresa avícola. Comercialização de aves e ovos. Equideocultura no mundo, no Brasil e no Nordeste. Raças de equídeos. Manejo reprodutivo. Manejo na cria, recria e adultos. Manejo alimentar. Sistemas de produção. Melhoramento genético e registro genealógico. Adestramento e andamento. Exterior e julgamento. Instalações. Principais afecções. Preparo de animais para exposições e leilões. Planejamento de uma empresa para criação de equídeos. ",,,"t","3","f","f","f","f","f","f"
"25894","G","MODULO","ZOOTS0020.2","PRODUÇÃO DE GRANDES RUMINANTES","DZOS","","150","10","54","24","0","0","0","( ( 21988 ) E ( 21993 ) E ( 22009 ) E ( 14145 ) E ( 21973 ) E ( 21977 ) E ( 21979 ) E ( 13083 ) E ( 15165 ) E ( 12941 ) E ( 16075 ) ) OU ( ( 21988 ) E ( 21993 ) E ( 22009 ) E ( 14145 ) E ( 21973 ) E ( 21977 ) E ( 21979 ) E ( 13083 ) E ( 15165 ) E ( 12941 ) E ( 16075 ) ) ","( ( 25884 ) ) ",,"Importância socioeconômica da pecuária de corte. Pecuária de corte no Brasil e no mundo. Cadeia produtiva da carne bovina. Principais raças bovinas. Melhoramento genético e cruzamentos. Manejo reprodutivo. Manejo sanitário. Fases do sistema de produção: cria, recria, engorda e terminação. Produção de bovinos em pastagem. Produção de bovinos em confinamento. Produção de novilhos precoce e superprecoce. Alimentação e nutrição. Planejamento e evolução do rebanho. Rastreabilidade. Instalações e equipamentos. Planejamento e gerenciamento da propriedade. Pecuária de Leite: situação atual e perspectivas no Brasil e no Mundo. Condições essenciais para se produzir. Exterior do bovino de leite. Principais raças leiteiras: a) europeias, b) zebuínas, c) mistas. Cruzamentos e formação de raças sintéticas. Sistemas de explorações: Extensivo, Semi-intensivo, Intensivo (Free Stall). Parto. Manejo do nascimento ao desmame. Criação da novilha: manejo nutricional, peso e idade a cobertura. Manejo da vaca em lactação: período de lactação, persistência de lactação, glândula mamária e fisiologia da lactação, Controle leiteiro e higiene na ordenha. Contagem de células somáticas. Período seco. Secagem das vacas. Escore da condição corporal. Eficiência reprodutiva. Principais enfermidades das vacas leiteiras. Evolução do rebanho. Importância da Bubalinocultura de corte e de leite no Brasil e no Nordeste. Principais raças. Sistemas de produção. Manejo reprodutivo. Manejo alimentar. Condições essenciais à exploração e adaptação da espécie. Melhoramento genético. Principais cuidados sanitários. Planejamento e evolução dos rebanhos. Instalações. Produtos e subprodutos da bubalinocultura. ",,,"t","3","f","f","f","f","f","f"
